name	molpdf	DOPE score	Normalized DOPE score
RXRB_4.B99990024.pdb	3956.3677	-80345.5625	0.19641
RXRB_4.B99990080.pdb	3845.8247	-80317.25781	0.19875
RXRB_4.B99990048.pdb	4874.3545	-80303.69531	0.19988
RXRB_4.B99990098.pdb	3712.0388	-80299.09375	0.20026
RXRB_4.B99990075.pdb	3914.8462	-80284.10156	0.2015
RXRB_4.B99990002.pdb	4650.4917	-80260.5625	0.20345
RXRB_4.B99990038.pdb	5013.3931	-80234.60938	0.2056
RXRB_4.B99990054.pdb	4733.9097	-80232.85938	0.20574
RXRB_4.B99990065.pdb	3893.8779	-80230.5625	0.20594
RXRB_4.B99990003.pdb	3816.2654	-80213.22656	0.20737
RXRB_4.B99990069.pdb	4275.3716	-80205.32812	0.20803
RXRB_4.B99990045.pdb	3904.261	-80179.23438	0.21019
RXRB_4.B99990042.pdb	4249.4038	-80166.90625	0.21121
RXRB_4.B99990095.pdb	5141.3472	-80135.97656	0.21377
RXRB_4.B99990083.pdb	3912.3606	-80126.21875	0.21458
RXRB_4.B99990008.pdb	4132.1621	-80119.27344	0.21515
RXRB_4.B99990022.pdb	4469.6675	-80113.1875	0.21566
RXRB_4.B99990063.pdb	4083.8672	-80089.07031	0.21766
RXRB_4.B99990034.pdb	4202.4521	-80081.86719	0.21825
RXRB_4.B99990059.pdb	4022.0386	-80070.1875	0.21922
RXRB_4.B99990088.pdb	4845.6382	-80060.48438	0.22002
RXRB_4.B99990036.pdb	5518.6221	-80056.39062	0.22036
RXRB_4.B99990040.pdb	4398.6294	-80053.03906	0.22064
RXRB_4.B99990006.pdb	4260.0596	-80052.4375	0.22069
RXRB_4.B99990096.pdb	3919.3062	-80048.53906	0.22101
RXRB_4.B99990046.pdb	3902.5544	-80041.42188	0.2216
RXRB_4.B99990056.pdb	4979.5732	-80027.92188	0.22272
RXRB_4.B99990060.pdb	4527.3452	-80024.33594	0.22302
RXRB_4.B99990044.pdb	5057.0581	-80022.55469	0.22316
RXRB_4.B99990001.pdb	4136.1606	-79993.79688	0.22555
RXRB_4.B99990089.pdb	4158.7993	-79947.25781	0.2294
RXRB_4.B99990072.pdb	4475.2231	-79946.59375	0.22946
RXRB_4.B99990084.pdb	4363.979	-79917.73438	0.23185
RXRB_4.B99990017.pdb	4219.1426	-79734.07031	0.24706
RXRB_4.B99990085.pdb	4849.8198	-79719.78906	0.24824
RXRB_4.B99990055.pdb	4173.5371	-79577.89062	0.26
RXRB_4.B99990086.pdb	4181.084	-79523.46875	0.26451
RXRB_4.B99990091.pdb	4515.5479	-79458.77344	0.26986
RXRB_4.B99990094.pdb	4723.9604	-79201.8125	0.29115
RXRB_4.B99990090.pdb	6483.0532	-78971.50781	0.31023
RXRB_4.B99990050.pdb	4328.0791	-78958.64062	0.31129
RXRB_4.B99990019.pdb	10401.5859	-77804.57031	0.40689
