name	molpdf	DOPE score	Normalized DOPE score
UPP2_1.B99990001.pdb	4290.0073	-77522.41406	-1.24762
UPP2_1.B99990036.pdb	3868.0027	-77513.30469	-1.24655
UPP2_1.B99990088.pdb	3974.9546	-77505.78125	-1.24567
UPP2_1.B99990092.pdb	3861.7451	-77503.16406	-1.24536
UPP2_1.B99990056.pdb	3921.0347	-77492.40625	-1.2441
UPP2_1.B99990062.pdb	3768.9014	-77482.86719	-1.24298
UPP2_1.B99990066.pdb	3872.3604	-77467.17969	-1.24114
UPP2_1.B99990024.pdb	3988.3025	-77457.32812	-1.23998
UPP2_1.B99990013.pdb	4190.5332	-77452.51562	-1.23941
UPP2_1.B99990016.pdb	4059.282	-77450.0	-1.23912
UPP2_1.B99990010.pdb	4208.5195	-77447.92188	-1.23887
UPP2_1.B99990061.pdb	4001.0369	-77444.64062	-1.23849
UPP2_1.B99990002.pdb	3953.939	-77441.15625	-1.23808
UPP2_1.B99990047.pdb	4017.9297	-77437.97656	-1.23771
UPP2_1.B99990075.pdb	4040.8462	-77431.69531	-1.23697
UPP2_1.B99990011.pdb	3895.6206	-77427.25	-1.23645
UPP2_1.B99990073.pdb	4068.1794	-77425.51562	-1.23624
UPP2_1.B99990033.pdb	4092.3276	-77420.55469	-1.23566
UPP2_1.B99990037.pdb	4073.5144	-77394.98438	-1.23266
UPP2_1.B99990074.pdb	4186.2261	-77390.84375	-1.23217
UPP2_1.B99990067.pdb	4382.46	-77372.01562	-1.22996
UPP2_1.B99990052.pdb	4029.3462	-77368.9375	-1.2296
UPP2_1.B99990083.pdb	4121.9238	-77367.47656	-1.22943
UPP2_1.B99990043.pdb	4448.8203	-77359.35938	-1.22847
UPP2_1.B99990031.pdb	4004.9343	-77355.42969	-1.22801
UPP2_1.B99990026.pdb	3875.9875	-77349.17188	-1.22728
UPP2_1.B99990040.pdb	3903.9788	-77333.97656	-1.22549
UPP2_1.B99990022.pdb	3855.1201	-77328.47656	-1.22485
UPP2_1.B99990059.pdb	3985.9102	-77327.99219	-1.22479
UPP2_1.B99990091.pdb	4943.9028	-77315.32812	-1.2233
UPP2_1.B99990014.pdb	3873.1655	-77314.80469	-1.22324
UPP2_1.B99990020.pdb	4447.6807	-77303.60938	-1.22192
UPP2_1.B99990008.pdb	4104.8472	-77300.63281	-1.22157
UPP2_1.B99990005.pdb	3930.7888	-77297.97656	-1.22126
UPP2_1.B99990034.pdb	4354.4233	-77290.59375	-1.2204
UPP2_1.B99990064.pdb	4733.48	-77273.75781	-1.21842
UPP2_1.B99990051.pdb	4067.532	-77269.21094	-1.21788
UPP2_1.B99990048.pdb	4027.856	-77268.51562	-1.2178
UPP2_1.B99990053.pdb	3943.4849	-77265.67188	-1.21747
UPP2_1.B99990065.pdb	3993.6807	-77260.92188	-1.21691
UPP2_1.B99990087.pdb	4150.9814	-77241.29688	-1.21461
UPP2_1.B99990076.pdb	4312.564	-77226.54688	-1.21287
UPP2_1.B99990057.pdb	4276.9131	-77219.58594	-1.21206
UPP2_1.B99990096.pdb	3834.1689	-77217.89062	-1.21186
UPP2_1.B99990068.pdb	4077.4929	-77201.78125	-1.20996
UPP2_1.B99990044.pdb	4061.6421	-77173.45312	-1.20664
UPP2_1.B99990090.pdb	4116.2285	-77149.21094	-1.20379
UPP2_1.B99990069.pdb	3886.5874	-77137.76562	-1.20245
UPP2_1.B99990025.pdb	4183.4863	-77033.44531	-1.19019
UPP2_1.B99990084.pdb	4159.21	-77015.20312	-1.18805
UPP2_1.B99990003.pdb	4268.1187	-77012.82031	-1.18777
UPP2_1.B99990041.pdb	4467.6865	-77002.32031	-1.18654
UPP2_1.B99990015.pdb	4147.0913	-76936.66406	-1.17883
UPP2_1.B99990071.pdb	4497.8237	-76878.25781	-1.17197
UPP2_1.B99990098.pdb	4217.5171	-76872.58594	-1.1713
UPP2_1.B99990094.pdb	4133.7104	-76841.03906	-1.1676
UPP2_1.B99990038.pdb	4621.6177	-76411.23438	-1.11712
UPP2_1.B99990018.pdb	11704.2402	-74295.47656	-0.86862
