name	molpdf	DOPE score	Normalized DOPE score
MVK_1.B99990045.pdb	4128.3975	-74334.72656	-0.20832
MVK_1.B99990054.pdb	4123.3716	-74328.65625	-0.20771
MVK_1.B99990081.pdb	4103.106	-74316.64062	-0.20651
MVK_1.B99990001.pdb	4475.3716	-74303.60156	-0.2052
MVK_1.B99990053.pdb	4081.6418	-74275.6875	-0.20241
MVK_1.B99990038.pdb	4492.1763	-74270.59375	-0.2019
MVK_1.B99990004.pdb	4238.394	-74270.27344	-0.20187
MVK_1.B99990022.pdb	4048.0496	-74224.46094	-0.19729
MVK_1.B99990002.pdb	4037.7629	-74191.17188	-0.19396
MVK_1.B99990044.pdb	4166.5737	-74182.11719	-0.19305
MVK_1.B99990055.pdb	4298.9736	-74162.71875	-0.19111
MVK_1.B99990012.pdb	4256.2056	-74159.64062	-0.1908
MVK_1.B99990070.pdb	4310.3076	-74141.84375	-0.18902
MVK_1.B99990005.pdb	4106.0171	-74078.71094	-0.18271
MVK_1.B99990051.pdb	4261.4155	-74069.90625	-0.18183
MVK_1.B99990067.pdb	4094.7373	-74025.0	-0.17733
MVK_1.B99990021.pdb	4316.978	-74009.03906	-0.17574
MVK_1.B99990069.pdb	3939.5759	-73996.0625	-0.17444
MVK_1.B99990056.pdb	4369.2202	-73965.92188	-0.17143
MVK_1.B99990034.pdb	4221.6304	-73930.83594	-0.16792
MVK_1.B99990084.pdb	3966.0	-73922.25	-0.16706
MVK_1.B99990085.pdb	4044.002	-73921.5625	-0.16699
MVK_1.B99990028.pdb	3843.0493	-73916.22656	-0.16645
MVK_1.B99990040.pdb	4285.4595	-73915.25781	-0.16636
MVK_1.B99990083.pdb	4429.6724	-73914.74219	-0.16631
MVK_1.B99990094.pdb	4188.6084	-73893.41406	-0.16417
MVK_1.B99990082.pdb	3920.1323	-73872.85156	-0.16212
MVK_1.B99990013.pdb	3990.9097	-73852.6875	-0.1601
MVK_1.B99990096.pdb	4082.4187	-73836.79688	-0.15851
MVK_1.B99990007.pdb	4234.2266	-73819.72656	-0.1568
MVK_1.B99990042.pdb	4249.4634	-73815.50781	-0.15638
MVK_1.B99990090.pdb	4184.9688	-73793.22656	-0.15415
MVK_1.B99990015.pdb	4210.873	-73781.4375	-0.15297
MVK_1.B99990037.pdb	3978.4648	-73760.80469	-0.15091
MVK_1.B99990019.pdb	4256.0825	-73756.67969	-0.15049
MVK_1.B99990059.pdb	4490.481	-73735.64062	-0.14839
MVK_1.B99990058.pdb	4094.8687	-73713.32031	-0.14616
MVK_1.B99990086.pdb	4400.3438	-73710.08594	-0.14583
MVK_1.B99990076.pdb	4544.667	-73697.51562	-0.14458
MVK_1.B99990003.pdb	4164.3271	-73695.41406	-0.14437
MVK_1.B99990087.pdb	4279.0259	-73658.13281	-0.14064
MVK_1.B99990074.pdb	4341.4185	-73641.625	-0.13899
MVK_1.B99990027.pdb	4175.6577	-73614.63281	-0.13629
MVK_1.B99990024.pdb	4453.9194	-73571.07812	-0.13193
MVK_1.B99990039.pdb	4087.8103	-73529.8125	-0.1278
MVK_1.B99990046.pdb	4313.9507	-73528.52344	-0.12767
MVK_1.B99990097.pdb	4675.0425	-73518.72656	-0.12669
MVK_1.B99990063.pdb	4228.3354	-73491.3125	-0.12395
MVK_1.B99990077.pdb	4322.98	-73490.59375	-0.12388
MVK_1.B99990014.pdb	4393.0278	-73488.64844	-0.12368
MVK_1.B99990088.pdb	4322.1543	-73465.71094	-0.12139
MVK_1.B99990095.pdb	4293.3223	-73410.24219	-0.11584
MVK_1.B99990071.pdb	4795.6753	-73408.83594	-0.1157
MVK_1.B99990043.pdb	4330.3213	-73408.60156	-0.11568
MVK_1.B99990036.pdb	4426.2427	-73382.35938	-0.11305
MVK_1.B99990066.pdb	4062.2485	-73356.53125	-0.11047
MVK_1.B99990031.pdb	4281.7578	-73319.33594	-0.10675
MVK_1.B99990020.pdb	4299.0005	-73242.21875	-0.09903
MVK_1.B99990065.pdb	4388.7158	-73231.99219	-0.09801
MVK_1.B99990080.pdb	4234.8652	-73212.10938	-0.09602
MVK_1.B99990072.pdb	4237.2798	-73068.0	-0.08161
MVK_1.B99990064.pdb	4338.0645	-72957.70312	-0.07057
MVK_1.B99990061.pdb	4403.4619	-72955.875	-0.07039
MVK_1.B99990035.pdb	4471.6924	-72858.35938	-0.06064
MVK_1.B99990017.pdb	4221.8247	-72748.53125	-0.04965
