name	molpdf	DOPE score	Normalized DOPE score
MVK_1.B99990057.pdb	3973.0781	-93572.61719	-1.12113
MVK_1.B99990008.pdb	4124.498	-93571.72656	-1.12105
MVK_1.B99990066.pdb	3993.8853	-93558.27344	-1.11984
MVK_1.B99990041.pdb	4004.9133	-93550.85156	-1.11917
MVK_1.B99990063.pdb	3898.9089	-93549.42188	-1.11904
MVK_1.B99990003.pdb	4041.0742	-93520.13281	-1.11639
MVK_1.B99990005.pdb	3974.2273	-93509.24219	-1.11541
MVK_1.B99990060.pdb	4168.2563	-93492.88281	-1.11393
MVK_1.B99990050.pdb	3975.3857	-93474.4375	-1.11226
MVK_1.B99990045.pdb	4008.3701	-93465.39062	-1.11145
MVK_1.B99990013.pdb	3966.0039	-93449.28906	-1.10999
MVK_1.B99990001.pdb	3995.676	-93435.47656	-1.10875
MVK_1.B99990073.pdb	3974.8315	-93425.89844	-1.10788
MVK_1.B99990080.pdb	3943.8018	-93423.57031	-1.10767
MVK_1.B99990002.pdb	3955.4297	-93420.97656	-1.10744
MVK_1.B99990023.pdb	3975.4731	-93419.96094	-1.10734
MVK_1.B99990072.pdb	4132.9741	-93412.80469	-1.1067
MVK_1.B99990065.pdb	3856.1235	-93396.13281	-1.10519
MVK_1.B99990039.pdb	3828.6904	-93393.03906	-1.10491
MVK_1.B99990030.pdb	3818.9365	-93374.71094	-1.10326
MVK_1.B99990069.pdb	4138.2212	-93290.07812	-1.09561
MVK_1.B99990042.pdb	3868.4436	-93280.41406	-1.09474
MVK_1.B99990040.pdb	4021.6035	-93214.85938	-1.08882
MVK_1.B99990094.pdb	4036.9053	-93200.71094	-1.08754
MVK_1.B99990071.pdb	4392.4082	-93182.60938	-1.0859
MVK_1.B99990007.pdb	4404.1885	-93095.57812	-1.07804
MVK_1.B99990032.pdb	4049.8508	-93036.82031	-1.07273
MVK_1.B99990084.pdb	4103.0864	-92692.90625	-1.04167
