name	molpdf	DOPE score	Normalized DOPE score
UCK1_5.B99990035.pdb	4326.1572	-46757.57812	-0.78623
UCK1_5.B99990004.pdb	4417.1851	-46754.92969	-0.78579
UCK1_5.B99990088.pdb	4602.8335	-46744.89062	-0.7841
UCK1_5.B99990046.pdb	4335.228	-46736.64453	-0.78272
UCK1_5.B99990073.pdb	4433.5601	-46734.72656	-0.7824
UCK1_5.B99990014.pdb	4721.8579	-46733.61719	-0.78221
UCK1_5.B99990045.pdb	4548.7852	-46716.74609	-0.77938
UCK1_5.B99990068.pdb	4402.897	-46687.38672	-0.77445
UCK1_5.B99990016.pdb	4430.873	-46663.19531	-0.77039
UCK1_5.B99990030.pdb	4741.8691	-46662.33203	-0.77025
UCK1_5.B99990057.pdb	4928.4209	-46618.01953	-0.76281
UCK1_5.B99990011.pdb	4852.5322	-46616.42969	-0.76254
UCK1_5.B99990067.pdb	4469.2764	-46602.17969	-0.76015
UCK1_5.B99990001.pdb	4400.9521	-46593.31641	-0.75867
UCK1_5.B99990027.pdb	4482.1343	-46587.875	-0.75775
UCK1_5.B99990072.pdb	4780.3203	-46579.14062	-0.75629
UCK1_5.B99990044.pdb	4380.2051	-46576.63672	-0.75587
UCK1_5.B99990075.pdb	4343.5474	-46575.46484	-0.75567
UCK1_5.B99990050.pdb	4509.2563	-46575.06641	-0.7556
UCK1_5.B99990009.pdb	4797.3813	-46573.47656	-0.75534
UCK1_5.B99990059.pdb	4388.2212	-46567.55469	-0.75434
UCK1_5.B99990098.pdb	4819.6021	-46545.71484	-0.75068
UCK1_5.B99990062.pdb	4869.5698	-46531.34766	-0.74827
UCK1_5.B99990086.pdb	4439.0586	-46531.08984	-0.74822
UCK1_5.B99990033.pdb	4396.0142	-46530.76172	-0.74817
UCK1_5.B99990029.pdb	4767.6865	-46527.29688	-0.74759
UCK1_5.B99990024.pdb	4777.6206	-46474.53516	-0.73873
UCK1_5.B99990043.pdb	4488.9346	-46367.29297	-0.72073
UCK1_5.B99990092.pdb	4553.5312	-46326.05078	-0.71381
UCK1_5.B99990018.pdb	4718.9209	-46212.21484	-0.69471
UCK1_5.B99990039.pdb	4520.3418	-46193.73438	-0.69161
UCK1_5.B99990032.pdb	4710.4067	-46136.79297	-0.68205
UCK1_5.B99990064.pdb	4842.2661	-45888.28125	-0.64034
