name	molpdf	DOPE score	Normalized DOPE score
BCL2L1_1.B99990056.pdb	1749.9476	-32769.71094	-0.34629
BCL2L1_1.B99990060.pdb	1612.7109	-32766.91406	-0.3457
BCL2L1_1.B99990089.pdb	1531.188	-32751.61523	-0.3425
BCL2L1_1.B99990032.pdb	1772.4764	-32749.64258	-0.34208
BCL2L1_1.B99990006.pdb	1592.147	-32748.29297	-0.3418
BCL2L1_1.B99990037.pdb	1493.3157	-32745.74805	-0.34127
BCL2L1_1.B99990036.pdb	1491.4291	-32742.87891	-0.34067
BCL2L1_1.B99990011.pdb	1496.1555	-32738.06836	-0.33966
BCL2L1_1.B99990044.pdb	1499.2295	-32713.19727	-0.33445
BCL2L1_1.B99990043.pdb	1659.8104	-32712.30664	-0.33426
BCL2L1_1.B99990030.pdb	1493.6053	-32692.24609	-0.33006
BCL2L1_1.B99990085.pdb	1538.1412	-32690.83594	-0.32976
BCL2L1_1.B99990074.pdb	1577.7626	-32689.08594	-0.3294
BCL2L1_1.B99990100.pdb	1592.8193	-32684.48633	-0.32843
BCL2L1_1.B99990053.pdb	1531.5388	-32667.60742	-0.3249
BCL2L1_1.B99990048.pdb	1597.2781	-32642.98047	-0.31974
BCL2L1_1.B99990083.pdb	1677.5718	-32641.66992	-0.31946
BCL2L1_1.B99990097.pdb	1534.5679	-32639.86133	-0.31908
BCL2L1_1.B99990035.pdb	1721.6835	-32637.9668	-0.31868
BCL2L1_1.B99990019.pdb	1616.3533	-32629.52734	-0.31692
BCL2L1_1.B99990059.pdb	1747.3032	-32611.17969	-0.31307
BCL2L1_1.B99990018.pdb	1815.327	-32606.71289	-0.31214
BCL2L1_1.B99990052.pdb	1622.6403	-32601.96484	-0.31114
BCL2L1_1.B99990068.pdb	1588.4563	-32601.82812	-0.31111
BCL2L1_1.B99990027.pdb	1589.585	-32591.10352	-0.30887
BCL2L1_1.B99990063.pdb	1755.2086	-32515.875	-0.2931
BCL2L1_1.B99990034.pdb	1654.416	-32513.78711	-0.29267
BCL2L1_1.B99990073.pdb	1614.3457	-32509.86328	-0.29184
BCL2L1_1.B99990088.pdb	1472.9996	-32509.62695	-0.29179
BCL2L1_1.B99990047.pdb	1621.5594	-32507.11523	-0.29127
BCL2L1_1.B99990081.pdb	1616.7876	-32482.2832	-0.28606
BCL2L1_1.B99990064.pdb	1662.399	-32455.48242	-0.28045
BCL2L1_1.B99990008.pdb	1562.9384	-32435.48438	-0.27626
BCL2L1_1.B99990014.pdb	1706.4136	-32429.42383	-0.27499
BCL2L1_1.B99990062.pdb	1659.3365	-32412.875	-0.27152
BCL2L1_1.B99990057.pdb	1532.9188	-32398.61914	-0.26853
BCL2L1_1.B99990096.pdb	2238.4963	-32396.31641	-0.26805
BCL2L1_1.B99990026.pdb	2141.6465	-32366.14648	-0.26173
BCL2L1_1.B99990078.pdb	1670.8441	-32360.98828	-0.26065
BCL2L1_1.B99990069.pdb	2171.4563	-32325.49414	-0.25321
BCL2L1_1.B99990023.pdb	1660.13	-32300.20312	-0.24791
BCL2L1_1.B99990092.pdb	1744.9889	-32269.82422	-0.24155
BCL2L1_1.B99990031.pdb	2364.4243	-32268.58203	-0.24129
BCL2L1_1.B99990095.pdb	1971.0649	-32234.91406	-0.23423
BCL2L1_1.B99990099.pdb	1913.105	-32158.54492	-0.21823
BCL2L1_1.B99990050.pdb	1932.3293	-32153.89258	-0.21726
BCL2L1_1.B99990093.pdb	1857.9012	-32124.96484	-0.21119
BCL2L1_1.B99990010.pdb	1815.6102	-32118.94531	-0.20993
BCL2L1_1.B99990072.pdb	1783.1431	-32102.91992	-0.20658
BCL2L1_1.B99990046.pdb	2341.7839	-31864.43945	-0.15661
BCL2L1_1.B99990090.pdb	2046.5912	-31808.89844	-0.14497
