name	molpdf	DOPE score	Normalized DOPE score
COG7_3.B99990009.pdb	3295.0378	-104433.11719	-0.25308
COG7_3.B99990040.pdb	3455.5261	-104400.60938	-0.25067
COG7_3.B99990097.pdb	3602.8591	-104399.36719	-0.25058
COG7_3.B99990037.pdb	3461.1602	-104396.22656	-0.25035
COG7_3.B99990081.pdb	3716.3821	-104361.45312	-0.24777
COG7_3.B99990044.pdb	3911.3604	-104320.89062	-0.24476
COG7_3.B99990030.pdb	3397.7947	-104277.65625	-0.24155
COG7_3.B99990014.pdb	3328.9949	-104248.97656	-0.23943
COG7_3.B99990085.pdb	3455.8186	-104214.14844	-0.23684
COG7_3.B99990095.pdb	3460.4302	-104173.3125	-0.23381
COG7_3.B99990070.pdb	3721.7253	-104144.75781	-0.2317
COG7_3.B99990034.pdb	3575.429	-104115.72656	-0.22954
COG7_3.B99990017.pdb	3612.0374	-104056.79688	-0.22517
COG7_3.B99990074.pdb	3317.7388	-103943.70312	-0.21679
COG7_3.B99990024.pdb	3446.4097	-103915.03906	-0.21466
COG7_3.B99990050.pdb	4172.5967	-102427.35156	-0.10434
