name	molpdf	DOPE score	Normalized DOPE score
UPP2_3.B99990051.pdb	4723.291	-68184.14062	-0.92153
UPP2_3.B99990067.pdb	4620.1128	-68183.03906	-0.92139
UPP2_3.B99990085.pdb	4730.8652	-68170.71875	-0.91981
UPP2_3.B99990028.pdb	4908.7749	-68168.61719	-0.91954
UPP2_3.B99990017.pdb	4665.4331	-68168.10938	-0.91948
UPP2_3.B99990078.pdb	4557.0288	-68162.91406	-0.91881
UPP2_3.B99990055.pdb	4706.5806	-68155.25	-0.91783
UPP2_3.B99990065.pdb	4674.6479	-68149.72656	-0.91712
UPP2_3.B99990044.pdb	4818.1074	-68126.8125	-0.91418
UPP2_3.B99990068.pdb	4758.0249	-68119.61719	-0.91325
UPP2_3.B99990001.pdb	4806.2554	-68109.25	-0.91192
UPP2_3.B99990038.pdb	4654.5337	-68081.03906	-0.9083
UPP2_3.B99990071.pdb	4787.4941	-68050.0	-0.90432
UPP2_3.B99990030.pdb	4787.8286	-68041.27344	-0.9032
UPP2_3.B99990077.pdb	4900.7866	-68007.8125	-0.89891
UPP2_3.B99990037.pdb	4761.8604	-67988.24219	-0.8964
UPP2_3.B99990076.pdb	4701.7827	-67969.69531	-0.89402
UPP2_3.B99990036.pdb	4824.647	-67969.42969	-0.89399
UPP2_3.B99990069.pdb	4866.9917	-67949.82812	-0.89147
UPP2_3.B99990002.pdb	5488.3047	-67929.97656	-0.88892
UPP2_3.B99990020.pdb	4788.5308	-67896.52344	-0.88463
UPP2_3.B99990092.pdb	4661.6812	-67875.34375	-0.88191
UPP2_3.B99990090.pdb	4761.332	-67864.625	-0.88054
UPP2_3.B99990035.pdb	4969.0454	-67862.74219	-0.8803
UPP2_3.B99990088.pdb	5070.5513	-67646.75781	-0.85259
UPP2_3.B99990026.pdb	5480.1924	-67593.1875	-0.84571
