name	molpdf	DOPE score	Normalized DOPE score
PPP3CA_2.B99990079.pdb	6031.9321	-76246.67969	-0.6366
PPP3CA_2.B99990035.pdb	7291.5464	-76238.35938	-0.63574
PPP3CA_2.B99990021.pdb	6807.979	-76206.48438	-0.63245
PPP3CA_2.B99990070.pdb	6630.7271	-76184.39062	-0.63018
PPP3CA_2.B99990096.pdb	7299.4946	-76172.375	-0.62894
PPP3CA_2.B99990020.pdb	6068.3691	-76170.6875	-0.62876
PPP3CA_2.B99990066.pdb	6191.8877	-76145.90625	-0.62621
PPP3CA_2.B99990037.pdb	6021.751	-76135.46094	-0.62513
PPP3CA_2.B99990017.pdb	6186.9053	-76127.57812	-0.62432
PPP3CA_2.B99990056.pdb	6352.8203	-76113.97656	-0.62292
PPP3CA_2.B99990074.pdb	6781.6372	-76071.75781	-0.61856
PPP3CA_2.B99990093.pdb	7425.3394	-76067.21875	-0.6181
PPP3CA_2.B99990039.pdb	6616.5454	-76065.125	-0.61788
PPP3CA_2.B99990060.pdb	6817.0786	-76057.42969	-0.61709
PPP3CA_2.B99990078.pdb	6559.376	-76046.20312	-0.61593
PPP3CA_2.B99990072.pdb	6018.6138	-76041.45312	-0.61544
PPP3CA_2.B99990062.pdb	6696.981	-75991.02344	-0.61024
PPP3CA_2.B99990040.pdb	6498.916	-75987.03125	-0.60983
PPP3CA_2.B99990059.pdb	7258.8804	-75982.9375	-0.60941
PPP3CA_2.B99990069.pdb	6257.6099	-75978.79688	-0.60898
PPP3CA_2.B99990054.pdb	6771.895	-75977.58594	-0.60886
PPP3CA_2.B99990043.pdb	6317.4097	-75941.14062	-0.6051
PPP3CA_2.B99990018.pdb	7224.5332	-75911.72656	-0.60207
PPP3CA_2.B99990082.pdb	6489.3052	-75907.33594	-0.60161
PPP3CA_2.B99990064.pdb	6567.707	-75906.07812	-0.60148
PPP3CA_2.B99990081.pdb	6801.2734	-75887.32812	-0.59955
PPP3CA_2.B99990006.pdb	7464.9688	-75885.28125	-0.59934
PPP3CA_2.B99990089.pdb	6809.4526	-75871.63281	-0.59793
PPP3CA_2.B99990051.pdb	6715.3921	-75856.05469	-0.59633
PPP3CA_2.B99990055.pdb	6543.0894	-75840.99219	-0.59478
PPP3CA_2.B99990099.pdb	6609.1982	-75831.33594	-0.59378
PPP3CA_2.B99990095.pdb	7713.7456	-75819.73438	-0.59258
PPP3CA_2.B99990094.pdb	6632.5308	-75813.44531	-0.59194
PPP3CA_2.B99990005.pdb	7346.4194	-75741.92188	-0.58456
PPP3CA_2.B99990088.pdb	7038.2368	-75723.94531	-0.58271
PPP3CA_2.B99990090.pdb	6509.5825	-75723.33594	-0.58265
PPP3CA_2.B99990084.pdb	6245.4399	-75722.34375	-0.58254
PPP3CA_2.B99990025.pdb	7525.5732	-75672.6875	-0.57742
PPP3CA_2.B99990086.pdb	6470.6768	-75639.82031	-0.57404
PPP3CA_2.B99990031.pdb	6531.5815	-75620.57031	-0.57205
PPP3CA_2.B99990100.pdb	6763.4702	-75601.82031	-0.57012
PPP3CA_2.B99990077.pdb	6387.7896	-75557.09375	-0.56551
PPP3CA_2.B99990098.pdb	7207.1289	-75547.15625	-0.56448
PPP3CA_2.B99990032.pdb	7456.9966	-75519.53125	-0.56164
PPP3CA_2.B99990023.pdb	6410.2676	-75476.6875	-0.55722
PPP3CA_2.B99990097.pdb	7309.1533	-75464.88281	-0.556
PPP3CA_2.B99990033.pdb	7272.2363	-75424.21094	-0.55181
PPP3CA_2.B99990061.pdb	6570.0059	-75338.61719	-0.54299
PPP3CA_2.B99990003.pdb	7233.5776	-75271.97656	-0.53612
PPP3CA_2.B99990001.pdb	7899.4277	-75268.40625	-0.53575
PPP3CA_2.B99990073.pdb	6881.9507	-75128.24219	-0.5213
PPP3CA_2.B99990046.pdb	7240.2544	-75119.16406	-0.52036
PPP3CA_2.B99990044.pdb	7171.6421	-75074.54688	-0.51576
PPP3CA_2.B99990034.pdb	6961.1582	-74966.67969	-0.50464
PPP3CA_2.B99990052.pdb	6800.5112	-74926.11719	-0.50046
PPP3CA_2.B99990068.pdb	7812.3955	-74821.09375	-0.48964
PPP3CA_2.B99990045.pdb	7397.1328	-74800.04688	-0.48747
