name	molpdf	DOPE score	Normalized DOPE score
E2F6_1.B99990063.pdb	3191.1345	-56235.94141	0.0615
E2F6_1.B99990055.pdb	2972.1355	-56214.73438	0.06389
E2F6_1.B99990082.pdb	3022.0171	-56208.64844	0.06458
E2F6_1.B99990071.pdb	3016.4514	-56184.58203	0.06729
E2F6_1.B99990018.pdb	2941.645	-56178.65234	0.06796
E2F6_1.B99990097.pdb	3152.0815	-56176.64844	0.06819
E2F6_1.B99990042.pdb	3037.5703	-56173.67578	0.06852
E2F6_1.B99990015.pdb	2978.4507	-56167.07422	0.06927
E2F6_1.B99990073.pdb	2853.2307	-56152.50781	0.07091
E2F6_1.B99990026.pdb	2955.499	-56122.57422	0.07429
E2F6_1.B99990039.pdb	2972.2761	-56061.64453	0.08116
E2F6_1.B99990078.pdb	2917.6272	-56061.33594	0.08119
E2F6_1.B99990099.pdb	2952.9163	-55972.84766	0.09117
E2F6_1.B99990031.pdb	2998.1431	-55802.13672	0.11042
E2F6_1.B99990041.pdb	3036.6833	-55775.77734	0.1134
E2F6_1.B99990034.pdb	3022.4636	-55709.67578	0.12085
E2F6_1.B99990060.pdb	3264.625	-55644.58984	0.12819
