name	molpdf	DOPE score	Normalized DOPE score
MVK_1.B99990025.pdb	4331.5352	-74456.28125	-0.24125
MVK_1.B99990054.pdb	3892.2329	-74418.52344	-0.23746
MVK_1.B99990065.pdb	4163.999	-74413.76562	-0.23698
MVK_1.B99990088.pdb	4144.3345	-74400.10156	-0.2356
MVK_1.B99990063.pdb	4258.3989	-74388.92969	-0.23448
MVK_1.B99990048.pdb	4648.229	-74364.47656	-0.23202
MVK_1.B99990047.pdb	4108.9424	-74360.125	-0.23158
MVK_1.B99990069.pdb	4276.3652	-74350.19531	-0.23058
MVK_1.B99990046.pdb	4287.5171	-74343.03125	-0.22986
MVK_1.B99990098.pdb	4305.2979	-74309.875	-0.22653
MVK_1.B99990033.pdb	4267.1841	-74291.66406	-0.22469
MVK_1.B99990030.pdb	4017.1179	-74291.14062	-0.22464
MVK_1.B99990031.pdb	4201.6489	-74285.6875	-0.22409
MVK_1.B99990053.pdb	4763.3179	-74267.78906	-0.22229
MVK_1.B99990004.pdb	4056.8586	-74237.71875	-0.21927
MVK_1.B99990066.pdb	3984.2153	-74209.75	-0.21645
MVK_1.B99990097.pdb	4071.469	-74209.28125	-0.21641
MVK_1.B99990058.pdb	3990.8298	-74187.89062	-0.21426
MVK_1.B99990017.pdb	4107.9805	-74174.36719	-0.21289
MVK_1.B99990039.pdb	4219.5669	-74164.85938	-0.21194
MVK_1.B99990056.pdb	4167.77	-74141.1875	-0.20956
MVK_1.B99990005.pdb	4236.9326	-74138.5625	-0.20929
MVK_1.B99990037.pdb	4220.2124	-74125.03125	-0.20793
MVK_1.B99990091.pdb	4564.9312	-74121.94531	-0.20762
MVK_1.B99990077.pdb	4171.1304	-74072.55469	-0.20265
MVK_1.B99990092.pdb	4203.165	-74070.6875	-0.20246
MVK_1.B99990084.pdb	4156.3662	-74065.125	-0.20191
MVK_1.B99990051.pdb	4181.7734	-74044.92188	-0.19987
MVK_1.B99990068.pdb	4478.4814	-74039.96875	-0.19937
MVK_1.B99990076.pdb	4138.0674	-74023.13281	-0.19768
MVK_1.B99990045.pdb	4342.6104	-73983.23438	-0.19367
MVK_1.B99990082.pdb	4105.7583	-73978.5	-0.19319
MVK_1.B99990099.pdb	4455.6167	-73967.4375	-0.19208
MVK_1.B99990073.pdb	4185.4912	-73933.11719	-0.18863
MVK_1.B99990085.pdb	4481.2339	-73888.16406	-0.1841
MVK_1.B99990022.pdb	4153.3452	-73880.90625	-0.18337
MVK_1.B99990036.pdb	4251.6309	-73848.27344	-0.18009
MVK_1.B99990071.pdb	4230.2959	-73847.15625	-0.17998
MVK_1.B99990064.pdb	4618.1846	-73823.69531	-0.17762
MVK_1.B99990040.pdb	4176.2764	-73820.10938	-0.17726
MVK_1.B99990007.pdb	4335.4912	-73796.09375	-0.17484
MVK_1.B99990024.pdb	4214.8613	-73786.80469	-0.17391
MVK_1.B99990093.pdb	4224.1479	-73780.07031	-0.17323
MVK_1.B99990070.pdb	4729.1406	-73755.21094	-0.17073
MVK_1.B99990023.pdb	4534.2505	-73716.52344	-0.16684
MVK_1.B99990010.pdb	4436.5527	-73659.64062	-0.16111
MVK_1.B99990049.pdb	4397.52	-73652.72656	-0.16042
MVK_1.B99990012.pdb	4261.7671	-73642.76562	-0.15942
MVK_1.B99990016.pdb	4252.8018	-73612.64062	-0.15639
MVK_1.B99990008.pdb	4298.8691	-73585.78906	-0.15368
MVK_1.B99990026.pdb	4228.811	-73572.23438	-0.15232
MVK_1.B99990080.pdb	4478.9673	-73562.11719	-0.1513
MVK_1.B99990067.pdb	4627.5337	-73556.375	-0.15073
MVK_1.B99990042.pdb	4281.1548	-73517.21094	-0.14679
MVK_1.B99990062.pdb	4319.9248	-73516.91406	-0.14676
MVK_1.B99990059.pdb	4245.5972	-73516.0625	-0.14667
MVK_1.B99990078.pdb	4163.6396	-73484.26562	-0.14347
MVK_1.B99990011.pdb	4253.3159	-73478.1875	-0.14286
MVK_1.B99990072.pdb	4504.1577	-73458.69531	-0.1409
MVK_1.B99990096.pdb	4542.793	-73406.96094	-0.13569
MVK_1.B99990087.pdb	4348.3164	-73295.875	-0.12452
MVK_1.B99990029.pdb	4380.2104	-73281.35156	-0.12306
MVK_1.B99990095.pdb	4323.5073	-73241.54688	-0.11905
MVK_1.B99990086.pdb	4344.9351	-73187.28906	-0.1136
MVK_1.B99990013.pdb	4466.7036	-73127.25781	-0.10756
MVK_1.B99990057.pdb	4384.8462	-73105.58594	-0.10538
MVK_1.B99990055.pdb	4451.0522	-73091.82031	-0.10399
MVK_1.B99990090.pdb	4652.1758	-72470.0	-0.04144
