name	molpdf	DOPE score	Normalized DOPE score
GNMT_3.B99990043.pdb	4538.3447	-64911.50391	-0.86317
GNMT_3.B99990086.pdb	4993.8252	-64903.0	-0.86209
GNMT_3.B99990068.pdb	4724.5728	-64881.80078	-0.85941
GNMT_3.B99990021.pdb	4908.3301	-64879.66797	-0.85914
GNMT_3.B99990037.pdb	4747.1533	-64879.46875	-0.85911
GNMT_3.B99990087.pdb	5742.0205	-64849.83984	-0.85536
GNMT_3.B99990100.pdb	4976.314	-64831.39062	-0.85302
GNMT_3.B99990027.pdb	4559.1035	-64817.08203	-0.85121
GNMT_3.B99990066.pdb	4851.666	-64810.88281	-0.85042
GNMT_3.B99990015.pdb	4912.3345	-64805.76562	-0.84978
GNMT_3.B99990006.pdb	4744.0967	-64796.33984	-0.84858
GNMT_3.B99990091.pdb	5001.561	-64784.82812	-0.84712
GNMT_3.B99990090.pdb	4960.4048	-64771.40234	-0.84542
GNMT_3.B99990067.pdb	5019.0903	-64770.74609	-0.84534
GNMT_3.B99990084.pdb	4831.751	-64766.64844	-0.84482
GNMT_3.B99990013.pdb	4908.9316	-64758.60156	-0.8438
GNMT_3.B99990029.pdb	5314.8394	-64757.52344	-0.84366
GNMT_3.B99990024.pdb	4914.6284	-64739.09375	-0.84133
GNMT_3.B99990088.pdb	4844.2832	-64731.44922	-0.84036
GNMT_3.B99990061.pdb	4822.8818	-64719.76953	-0.83888
GNMT_3.B99990073.pdb	4829.5034	-64719.5	-0.83885
GNMT_3.B99990009.pdb	5014.6309	-64718.03906	-0.83866
GNMT_3.B99990028.pdb	5088.3872	-64713.82031	-0.83813
GNMT_3.B99990033.pdb	6008.3828	-64703.26953	-0.83679
GNMT_3.B99990011.pdb	4856.3193	-64694.74219	-0.83571
GNMT_3.B99990039.pdb	5003.9419	-64686.94922	-0.83472
GNMT_3.B99990048.pdb	4799.1821	-64686.12109	-0.83462
GNMT_3.B99990078.pdb	4743.3047	-64668.15234	-0.83234
GNMT_3.B99990047.pdb	4805.5337	-64665.01172	-0.83194
GNMT_3.B99990030.pdb	5067.6436	-64663.22266	-0.83172
GNMT_3.B99990001.pdb	5353.314	-64657.48438	-0.83099
GNMT_3.B99990052.pdb	5061.3853	-64645.52734	-0.82947
GNMT_3.B99990074.pdb	4878.9873	-64627.40625	-0.82718
GNMT_3.B99990069.pdb	5202.4917	-64588.66406	-0.82227
GNMT_3.B99990023.pdb	4834.1802	-64586.47266	-0.82199
GNMT_3.B99990046.pdb	4966.252	-64581.69141	-0.82139
GNMT_3.B99990054.pdb	5258.2383	-64574.17188	-0.82043
GNMT_3.B99990053.pdb	4705.4409	-64565.61328	-0.81935
GNMT_3.B99990097.pdb	4829.5615	-64540.23828	-0.81614
GNMT_3.B99990072.pdb	5186.9922	-64537.96094	-0.81585
GNMT_3.B99990079.pdb	4957.9277	-64528.58203	-0.81466
GNMT_3.B99990070.pdb	4914.5884	-64527.03906	-0.81446
GNMT_3.B99990065.pdb	4984.271	-64523.03516	-0.81396
GNMT_3.B99990044.pdb	4973.7349	-64495.89453	-0.81052
GNMT_3.B99990045.pdb	4590.2632	-64493.34766	-0.81019
GNMT_3.B99990016.pdb	4948.957	-64484.28516	-0.80905
GNMT_3.B99990035.pdb	5218.5088	-64460.21094	-0.806
GNMT_3.B99990093.pdb	5093.7866	-64452.76953	-0.80505
GNMT_3.B99990041.pdb	4938.2109	-64443.41016	-0.80387
GNMT_3.B99990031.pdb	5182.7275	-64435.29688	-0.80284
GNMT_3.B99990005.pdb	5057.6641	-64409.94141	-0.79963
GNMT_3.B99990012.pdb	5172.438	-64405.85156	-0.79911
GNMT_3.B99990050.pdb	5096.312	-64404.48047	-0.79894
GNMT_3.B99990056.pdb	4885.4844	-64393.73438	-0.79757
GNMT_3.B99990085.pdb	5191.978	-64392.88281	-0.79747
GNMT_3.B99990094.pdb	5350.5889	-64379.16016	-0.79573
GNMT_3.B99990034.pdb	5075.019	-64378.14062	-0.7956
GNMT_3.B99990004.pdb	4858.4541	-64352.21094	-0.79231
GNMT_3.B99990082.pdb	5248.5889	-64334.94922	-0.79013
GNMT_3.B99990083.pdb	5450.667	-64317.9375	-0.78797
GNMT_3.B99990075.pdb	5140.3291	-64311.52344	-0.78716
GNMT_3.B99990071.pdb	5108.7476	-64292.05859	-0.78469
GNMT_3.B99990059.pdb	5098.7085	-64268.98047	-0.78177
GNMT_3.B99990080.pdb	5011.9097	-64260.99219	-0.78076
GNMT_3.B99990019.pdb	5343.5679	-64259.18359	-0.78053
GNMT_3.B99990076.pdb	5271.7368	-64249.21875	-0.77926
GNMT_3.B99990081.pdb	5321.2622	-64236.78516	-0.77769
GNMT_3.B99990077.pdb	5414.9092	-64223.21094	-0.77597
GNMT_3.B99990025.pdb	5131.5103	-64206.95312	-0.77391
GNMT_3.B99990036.pdb	5216.2231	-64156.88672	-0.76757
GNMT_3.B99990098.pdb	5052.4771	-64089.08984	-0.75898
GNMT_3.B99990008.pdb	5423.0249	-64059.83984	-0.75527
