name	molpdf	DOPE score	Normalized DOPE score
PPP3CA_2.B99990002.pdb	3440.9673	-74907.30469	-0.49852
PPP3CA_2.B99990050.pdb	3796.1819	-74882.89844	-0.49601
PPP3CA_2.B99990059.pdb	3109.127	-74879.03125	-0.49561
PPP3CA_2.B99990085.pdb	3307.6279	-74861.13281	-0.49376
PPP3CA_2.B99990024.pdb	3255.5488	-74841.92969	-0.49178
PPP3CA_2.B99990069.pdb	3239.6335	-74819.57812	-0.48948
PPP3CA_2.B99990041.pdb	3139.377	-74817.60938	-0.48928
PPP3CA_2.B99990005.pdb	3085.9592	-74814.0	-0.4889
PPP3CA_2.B99990083.pdb	3179.4792	-74810.01562	-0.48849
PPP3CA_2.B99990027.pdb	3376.884	-74806.00781	-0.48808
PPP3CA_2.B99990011.pdb	3461.6248	-74802.17188	-0.48769
PPP3CA_2.B99990022.pdb	3091.9072	-74798.73438	-0.48733
PPP3CA_2.B99990066.pdb	3361.4866	-74790.46094	-0.48648
PPP3CA_2.B99990076.pdb	3124.6538	-74787.65625	-0.48619
PPP3CA_2.B99990081.pdb	3736.9631	-74783.16406	-0.48573
PPP3CA_2.B99990010.pdb	3330.6528	-74740.84375	-0.48136
PPP3CA_2.B99990042.pdb	3784.3828	-74734.1875	-0.48068
PPP3CA_2.B99990034.pdb	3401.5525	-74675.96094	-0.47467
PPP3CA_2.B99990031.pdb	3426.0884	-74673.0625	-0.47438
PPP3CA_2.B99990026.pdb	3889.1731	-74663.73438	-0.47341
PPP3CA_2.B99990016.pdb	3485.7996	-74616.28906	-0.46852
PPP3CA_2.B99990063.pdb	3817.5317	-74599.47656	-0.46679
PPP3CA_2.B99990088.pdb	3711.7773	-74594.20312	-0.46625
PPP3CA_2.B99990075.pdb	3581.5903	-74557.26562	-0.46244
PPP3CA_2.B99990084.pdb	3400.5073	-74554.17969	-0.46212
PPP3CA_2.B99990029.pdb	3339.1565	-74524.6875	-0.45908
PPP3CA_2.B99990028.pdb	3844.7937	-74504.14844	-0.45696
PPP3CA_2.B99990089.pdb	3541.1333	-74495.91406	-0.45611
PPP3CA_2.B99990098.pdb	3518.8972	-74489.67969	-0.45547
PPP3CA_2.B99990020.pdb	3270.8457	-74486.25781	-0.45512
PPP3CA_2.B99990060.pdb	3101.5303	-74481.76562	-0.45466
PPP3CA_2.B99990074.pdb	3584.6233	-74481.53125	-0.45463
PPP3CA_2.B99990013.pdb	3830.2603	-74475.125	-0.45397
PPP3CA_2.B99990046.pdb	4587.0215	-74466.25	-0.45306
PPP3CA_2.B99990019.pdb	3258.4707	-74389.17188	-0.44511
PPP3CA_2.B99990003.pdb	3554.7559	-74386.78125	-0.44486
PPP3CA_2.B99990036.pdb	3820.822	-74376.67969	-0.44382
PPP3CA_2.B99990007.pdb	3312.0007	-74366.60938	-0.44278
PPP3CA_2.B99990073.pdb	3958.1072	-74351.08594	-0.44118
PPP3CA_2.B99990065.pdb	4097.8257	-74326.67969	-0.43867
PPP3CA_2.B99990052.pdb	3363.1287	-74321.39844	-0.43812
PPP3CA_2.B99990009.pdb	3483.7632	-74281.41406	-0.434
PPP3CA_2.B99990097.pdb	3538.3943	-74253.13281	-0.43109
PPP3CA_2.B99990070.pdb	3619.7229	-74250.01562	-0.43076
PPP3CA_2.B99990071.pdb	3884.123	-74234.02344	-0.42912
PPP3CA_2.B99990047.pdb	3808.8247	-74213.65625	-0.42702
PPP3CA_2.B99990090.pdb	3917.3176	-74209.02344	-0.42654
PPP3CA_2.B99990067.pdb	4985.6895	-74204.21094	-0.42604
PPP3CA_2.B99990014.pdb	3385.2439	-74199.1875	-0.42552
PPP3CA_2.B99990058.pdb	4697.1685	-74198.0625	-0.42541
PPP3CA_2.B99990095.pdb	4179.1431	-74122.24219	-0.41759
PPP3CA_2.B99990056.pdb	3683.5344	-74111.58594	-0.41649
PPP3CA_2.B99990001.pdb	4317.644	-74091.60938	-0.41443
PPP3CA_2.B99990015.pdb	3979.3506	-74024.11719	-0.40748
PPP3CA_2.B99990040.pdb	3856.0425	-74016.10156	-0.40665
PPP3CA_2.B99990086.pdb	4197.5928	-74012.70312	-0.4063
PPP3CA_2.B99990039.pdb	4375.3418	-73980.92188	-0.40302
PPP3CA_2.B99990068.pdb	3522.5667	-73937.19531	-0.39852
PPP3CA_2.B99990062.pdb	4227.022	-73895.89062	-0.39426
PPP3CA_2.B99990082.pdb	3983.8677	-73833.14844	-0.38779
PPP3CA_2.B99990006.pdb	4301.5142	-73817.82031	-0.38621
PPP3CA_2.B99990045.pdb	4278.4214	-73811.50781	-0.38556
PPP3CA_2.B99990091.pdb	3913.5266	-73789.23438	-0.38326
PPP3CA_2.B99990057.pdb	4235.5732	-73733.67188	-0.37754
PPP3CA_2.B99990043.pdb	4877.5039	-73689.58594	-0.37299
PPP3CA_2.B99990023.pdb	4123.1641	-73639.77344	-0.36786
PPP3CA_2.B99990049.pdb	4346.0225	-73634.10938	-0.36727
PPP3CA_2.B99990044.pdb	3823.3511	-73631.96094	-0.36705
PPP3CA_2.B99990030.pdb	4240.4565	-73265.71094	-0.32929
PPP3CA_2.B99990018.pdb	9802.8369	-69860.13281	0.02178
