name	molpdf	DOPE score	Normalized DOPE score
BCL2L1_3.B99990065.pdb	2437.7673	-18004.63086	0.71937
BCL2L1_3.B99990021.pdb	2448.2856	-17999.13477	0.72089
BCL2L1_3.B99990051.pdb	2458.1218	-17995.66211	0.72185
BCL2L1_3.B99990001.pdb	2490.7769	-17995.15234	0.72199
BCL2L1_3.B99990061.pdb	2547.7312	-17983.74219	0.72515
BCL2L1_3.B99990034.pdb	2651.3733	-17980.49023	0.72605
BCL2L1_3.B99990026.pdb	2428.4712	-17977.17969	0.72697
BCL2L1_3.B99990040.pdb	2674.8562	-17969.91016	0.72898
BCL2L1_3.B99990047.pdb	2418.2332	-17939.87109	0.73729
BCL2L1_3.B99990081.pdb	2511.9739	-17930.39844	0.73991
BCL2L1_3.B99990075.pdb	2577.6562	-17929.94336	0.74003
BCL2L1_3.B99990097.pdb	2650.314	-17929.81641	0.74007
BCL2L1_3.B99990016.pdb	2454.4888	-17924.72656	0.74148
BCL2L1_3.B99990060.pdb	2543.4688	-17917.67773	0.74343
BCL2L1_3.B99990011.pdb	2463.8647	-17911.07227	0.74525
BCL2L1_3.B99990042.pdb	2607.7458	-17900.38086	0.74821
BCL2L1_3.B99990091.pdb	2506.8809	-17886.13672	0.75215
BCL2L1_3.B99990024.pdb	2546.6846	-17884.26172	0.75267
BCL2L1_3.B99990012.pdb	2503.9641	-17884.06445	0.75273
BCL2L1_3.B99990053.pdb	2711.9631	-17883.13477	0.75298
BCL2L1_3.B99990083.pdb	2624.8611	-17870.12305	0.75658
BCL2L1_3.B99990086.pdb	2513.0286	-17865.03125	0.75799
BCL2L1_3.B99990073.pdb	2565.9292	-17862.93359	0.75857
BCL2L1_3.B99990074.pdb	2502.8921	-17859.04492	0.75965
BCL2L1_3.B99990009.pdb	2636.1653	-17852.67188	0.76141
BCL2L1_3.B99990054.pdb	2526.8286	-17845.20703	0.76348
BCL2L1_3.B99990041.pdb	2584.3032	-17840.71289	0.76472
BCL2L1_3.B99990050.pdb	2473.3374	-17838.79102	0.76525
BCL2L1_3.B99990069.pdb	2495.2253	-17833.11914	0.76682
BCL2L1_3.B99990089.pdb	2436.1101	-17777.76562	0.78213
BCL2L1_3.B99990004.pdb	2542.6582	-17745.80664	0.79097
BCL2L1_3.B99990036.pdb	2717.0745	-17738.64453	0.79296
BCL2L1_3.B99990068.pdb	2608.2268	-17696.15039	0.80471
BCL2L1_3.B99990020.pdb	2776.2778	-17666.51367	0.81291
BCL2L1_3.B99990055.pdb	2708.2112	-17611.58398	0.82811
BCL2L1_3.B99990005.pdb	2628.1387	-17596.30469	0.83233
BCL2L1_3.B99990090.pdb	2572.5232	-17544.96094	0.84654
BCL2L1_3.B99990014.pdb	2707.9021	-17537.71484	0.84854
BCL2L1_3.B99990033.pdb	2693.2319	-17315.54492	0.91001
BCL2L1_3.B99990095.pdb	3070.1333	-16965.49023	1.00685
BCL2L1_3.B99990007.pdb	3763.5576	-16957.56445	1.00904
BCL2L1_3.B99990031.pdb	3430.47	-16951.26562	1.01078
BCL2L1_3.B99990078.pdb	3328.7495	-16836.66406	1.04249
BCL2L1_3.B99990028.pdb	3422.4009	-16624.67969	1.10113
BCL2L1_3.B99990098.pdb	3200.7312	-16290.0957	1.19369
