name	molpdf	DOPE score	Normalized DOPE score
BCL2L1_1.B99990045.pdb	1108.1132	-30015.41211	-1.18608
BCL2L1_1.B99990006.pdb	1124.491	-29991.73242	-1.18016
BCL2L1_1.B99990001.pdb	1195.4753	-29984.73633	-1.1784
BCL2L1_1.B99990091.pdb	1064.0565	-29984.4668	-1.17834
BCL2L1_1.B99990097.pdb	987.4467	-29965.57227	-1.17361
BCL2L1_1.B99990035.pdb	1140.8534	-29963.4082	-1.17307
BCL2L1_1.B99990088.pdb	1155.2601	-29957.59375	-1.17161
BCL2L1_1.B99990004.pdb	1184.6682	-29957.56055	-1.1716
BCL2L1_1.B99990089.pdb	1425.8632	-29940.99219	-1.16746
BCL2L1_1.B99990022.pdb	1060.6099	-29940.04492	-1.16722
BCL2L1_1.B99990018.pdb	1088.1927	-29922.43945	-1.16281
BCL2L1_1.B99990009.pdb	1141.9493	-29916.49219	-1.16133
BCL2L1_1.B99990081.pdb	1218.3041	-29911.85547	-1.16017
BCL2L1_1.B99990036.pdb	1054.2711	-29907.44531	-1.15906
BCL2L1_1.B99990075.pdb	1082.6969	-29906.7207	-1.15888
BCL2L1_1.B99990054.pdb	1234.3044	-29905.86914	-1.15867
BCL2L1_1.B99990030.pdb	1028.3851	-29904.08398	-1.15822
BCL2L1_1.B99990062.pdb	1098.6055	-29885.0293	-1.15345
BCL2L1_1.B99990080.pdb	1193.4114	-29866.11328	-1.14872
BCL2L1_1.B99990023.pdb	1312.147	-29862.27344	-1.14776
BCL2L1_1.B99990086.pdb	1144.058	-29847.74414	-1.14412
BCL2L1_1.B99990064.pdb	1048.5708	-29835.27734	-1.141
BCL2L1_1.B99990074.pdb	1106.6437	-29832.56055	-1.14032
BCL2L1_1.B99990010.pdb	1069.2144	-29828.92969	-1.13941
BCL2L1_1.B99990024.pdb	1189.8737	-29817.9707	-1.13667
BCL2L1_1.B99990037.pdb	1165.7721	-29806.06641	-1.13369
BCL2L1_1.B99990019.pdb	1149.674	-29798.95508	-1.13191
BCL2L1_1.B99990071.pdb	1125.4808	-29778.4043	-1.12677
BCL2L1_1.B99990098.pdb	1109.9471	-29743.70117	-1.11808
BCL2L1_1.B99990070.pdb	1389.3386	-29731.85156	-1.11512
BCL2L1_1.B99990050.pdb	1229.1069	-29724.87305	-1.11337
BCL2L1_1.B99990031.pdb	1136.7074	-29707.66992	-1.10907
BCL2L1_1.B99990082.pdb	2225.8132	-29697.9668	-1.10664
BCL2L1_1.B99990051.pdb	1084.1263	-29655.78711	-1.09608
BCL2L1_1.B99990057.pdb	1168.9952	-29649.96094	-1.09463
BCL2L1_1.B99990043.pdb	1395.27	-29617.60352	-1.08653
BCL2L1_1.B99990069.pdb	1701.8201	-29609.98242	-1.08462
BCL2L1_1.B99990053.pdb	1186.5868	-29608.03125	-1.08413
BCL2L1_1.B99990078.pdb	1302.574	-29544.00586	-1.06811
BCL2L1_1.B99990021.pdb	1711.5873	-29542.91602	-1.06784
BCL2L1_1.B99990041.pdb	1433.2994	-29493.2793	-1.05542
BCL2L1_1.B99990026.pdb	1219.525	-29491.95898	-1.05509
BCL2L1_1.B99990090.pdb	1851.3402	-29484.58789	-1.05324
BCL2L1_1.B99990056.pdb	1179.1268	-29473.57031	-1.05048
BCL2L1_1.B99990014.pdb	1375.7389	-29427.15039	-1.03887
BCL2L1_1.B99990073.pdb	1856.9814	-29378.34766	-1.02665
BCL2L1_1.B99990047.pdb	1409.8463	-29344.83594	-1.01827
BCL2L1_1.B99990061.pdb	1375.7219	-29335.45312	-1.01592
BCL2L1_1.B99990042.pdb	1202.4551	-29218.72266	-0.98671
BCL2L1_1.B99990055.pdb	1625.1826	-29178.29883	-0.97659
BCL2L1_1.B99990087.pdb	1429.5054	-29148.76953	-0.9692
BCL2L1_1.B99990046.pdb	2079.1763	-29142.3457	-0.96759
BCL2L1_1.B99990093.pdb	1485.6139	-29136.19727	-0.96606
BCL2L1_1.B99990058.pdb	1462.7544	-29106.01562	-0.9585
BCL2L1_1.B99990027.pdb	1485.1378	-29100.51953	-0.95713
BCL2L1_1.B99990059.pdb	1873.1437	-29025.05859	-0.93824
BCL2L1_1.B99990052.pdb	2457.104	-29023.4707	-0.93785
BCL2L1_1.B99990005.pdb	1443.4868	-28980.05664	-0.92698
BCL2L1_1.B99990096.pdb	1491.1428	-28798.67969	-0.88159
