name	molpdf	DOPE score	Normalized DOPE score
UPP2_2.B99990061.pdb	3607.8127	-70298.375	-0.96381
UPP2_2.B99990063.pdb	3528.3396	-70284.32031	-0.96207
UPP2_2.B99990091.pdb	3682.033	-70276.75781	-0.96112
UPP2_2.B99990022.pdb	3695.8438	-70275.57031	-0.96098
UPP2_2.B99990098.pdb	3578.4324	-70272.875	-0.96064
UPP2_2.B99990054.pdb	3841.9468	-70265.34375	-0.9597
UPP2_2.B99990037.pdb	4078.7847	-70259.96094	-0.95903
UPP2_2.B99990067.pdb	3582.5454	-70248.39062	-0.95759
UPP2_2.B99990014.pdb	3557.6697	-70243.22656	-0.95695
UPP2_2.B99990093.pdb	3966.1316	-70208.82812	-0.95267
UPP2_2.B99990066.pdb	3578.2126	-70196.76562	-0.95117
UPP2_2.B99990085.pdb	3623.1675	-70165.9375	-0.94733
UPP2_2.B99990035.pdb	3527.9285	-70156.57812	-0.94617
UPP2_2.B99990039.pdb	3835.7502	-70083.375	-0.93705
UPP2_2.B99990017.pdb	3980.4482	-70055.32031	-0.93356
UPP2_2.B99990088.pdb	3628.9465	-69957.21094	-0.92135
UPP2_2.B99990012.pdb	3725.1282	-69878.84375	-0.9116
