name	molpdf	DOPE score	Normalized DOPE score
BCL2L1_2.B99990081.pdb	1928.4503	-18696.75781	1.16649
BCL2L1_2.B99990012.pdb	1934.2146	-18662.10156	1.17542
BCL2L1_2.B99990084.pdb	1883.0809	-18659.33594	1.17613
BCL2L1_2.B99990100.pdb	1990.4308	-18655.65039	1.17708
BCL2L1_2.B99990055.pdb	1855.0413	-18623.47461	1.18537
BCL2L1_2.B99990092.pdb	1920.178	-18622.20312	1.18569
BCL2L1_2.B99990030.pdb	1893.8165	-18603.39453	1.19054
BCL2L1_2.B99990056.pdb	1923.7994	-18601.43555	1.19104
BCL2L1_2.B99990014.pdb	1964.6135	-18581.88086	1.19608
BCL2L1_2.B99990033.pdb	1941.7146	-18568.72656	1.19947
BCL2L1_2.B99990058.pdb	2114.0728	-18551.76758	1.20383
BCL2L1_2.B99990025.pdb	1951.8086	-18542.67969	1.20617
BCL2L1_2.B99990097.pdb	1933.8877	-18535.68945	1.20797
BCL2L1_2.B99990006.pdb	1959.446	-18534.23438	1.20835
BCL2L1_2.B99990064.pdb	2029.5939	-18521.625	1.2116
BCL2L1_2.B99990032.pdb	1873.7885	-18517.05859	1.21277
BCL2L1_2.B99990063.pdb	2262.4402	-18513.26953	1.21375
BCL2L1_2.B99990088.pdb	1890.3779	-18489.23438	1.21994
BCL2L1_2.B99990007.pdb	2006.3109	-18473.7832	1.22392
BCL2L1_2.B99990089.pdb	2117.1084	-18464.36523	1.22634
BCL2L1_2.B99990045.pdb	2258.7505	-18453.74805	1.22908
BCL2L1_2.B99990075.pdb	1935.8409	-18451.43359	1.22967
BCL2L1_2.B99990040.pdb	2127.8247	-18438.98242	1.23288
BCL2L1_2.B99990039.pdb	2044.8538	-18437.82031	1.23318
BCL2L1_2.B99990093.pdb	2477.0823	-18394.02539	1.24446
BCL2L1_2.B99990042.pdb	2054.0608	-18359.39453	1.25338
BCL2L1_2.B99990024.pdb	2167.3625	-18298.78516	1.26898
BCL2L1_2.B99990011.pdb	2281.7351	-18275.94727	1.27487
BCL2L1_2.B99990031.pdb	2120.0581	-18275.41211	1.275
BCL2L1_2.B99990017.pdb	2286.5056	-18159.46484	1.30486
BCL2L1_2.B99990003.pdb	2159.7407	-18115.25	1.31625
BCL2L1_2.B99990047.pdb	2236.2871	-18114.49414	1.31645
BCL2L1_2.B99990069.pdb	2389.9817	-17965.64062	1.35478
