name	molpdf	DOPE score	Normalized DOPE score
UPP2_3.B99990070.pdb	5903.6714	-67636.64844	-0.88796
UPP2_3.B99990007.pdb	5424.1279	-67628.69531	-0.88693
UPP2_3.B99990063.pdb	5426.022	-67611.44531	-0.88471
UPP2_3.B99990094.pdb	5585.1313	-67603.16406	-0.88365
UPP2_3.B99990081.pdb	5412.8145	-67586.73438	-0.88153
UPP2_3.B99990020.pdb	5402.8682	-67580.39062	-0.88071
UPP2_3.B99990071.pdb	5349.0811	-67575.70312	-0.88011
UPP2_3.B99990068.pdb	5477.9297	-67541.07031	-0.87565
UPP2_3.B99990048.pdb	5343.4746	-67525.10156	-0.87359
UPP2_3.B99990015.pdb	5509.1504	-67467.86719	-0.86622
UPP2_3.B99990052.pdb	5492.9282	-67466.0	-0.86598
UPP2_3.B99990090.pdb	5544.6772	-67436.78125	-0.86222
UPP2_3.B99990021.pdb	5577.5278	-67431.65625	-0.86156
UPP2_3.B99990076.pdb	6048.791	-67398.70312	-0.85732
UPP2_3.B99990034.pdb	5588.3633	-67383.33594	-0.85534
UPP2_3.B99990033.pdb	5479.0762	-67267.875	-0.84047
